Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_Day,Pickup_Delay_Minutes,Is_Weekend,Is_Peak_Hour,Delivery_Speed_km_per_hr
bbub059230065,33,4.4,12.323994,76.626167,12.393994,76.696167,2022-03-02,2025-11-16 19:15:00,2025-11-16 19:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,215,Skincare,10.880935113345211,19,Wednesday,15.0,0,1,0.05060900052718703
sqti914850913,31,4.8,18.516216,73.842527,18.556216,73.882527,2022-03-19,2025-11-16 14:15:00,2025-11-16 14:25:00,Fog,High ,motorcycle ,Metropolitian ,150,Electronics,6.129149863507101,14,Saturday,10.0,1,0,0.04086099909004734
skoa643359236,22,4.8,26.914142,75.805704,26.944142,75.835704,2022-03-28,2025-11-16 23:35:00,2025-11-16 23:40:00,Fog,Low ,van,Urban ,65,Cosmetics,4.469154959263375,23,Monday,5.0,0,0,0.06875623014251346
xnmy546485369,20,4.8,19.091458,72.827808,19.161458,72.897808,2022-04-02,2025-11-16 17:45:00,2025-11-16 17:50:00,Sunny,Medium ,motorcycle ,Urban ,60,Skincare,10.708220667367732,17,Saturday,5.0,1,1,0.17847034445612886
nxlj591845657,27,4.8,19.876428,75.364792,19.926428,75.414792,2022-02-15,2025-11-16 19:00:00,2025-11-16 19:15:00,Stormy,Medium ,motorcycle ,Metropolitian ,60,Shoes,7.631500138051535,19,Tuesday,15.0,0,1,0.12719166896752557
ncrz502164963,35,4.2,22.744648,75.894377,22.774648,75.924377,2022-03-01,2025-11-16 19:30:00,2025-11-16 19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Jewelry,4.537653689675302,19,Tuesday,10.0,0,1,0.025929449655287443
ycrk712505459,34,4.6,11.001753,76.986241,11.011753,76.996241,2022-03-21,2025-11-16 11:55:00,2025-11-16 12:00:00,Windy,High ,scooter ,Metropolitian ,145,Kitchen,1.5581372391744734,11,Monday,5.0,0,0,0.01074577406327223
xcwp430436615,31,4.2,13.026286,80.275235,13.106286,80.355235,2022-03-02,2025-11-16 19:10:00,2025-11-16 19:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,205,Pet Supplies,12.418480328293056,19,Wednesday,5.0,0,1,0.060577952820941736
iblx188193006,24,4.1,17.41233,78.449654,17.54233,78.579654,2022-03-04,2025-11-16 21:10:00,2025-11-16 21:25:00,Fog,Jam ,motorcycle ,Metropolitian ,205,Toys,19.976644021153277,21,Friday,15.0,0,0,0.09744704400562575
eqcs597741768,38,5.0,22.74806,75.8934,22.82806,75.9734,2022-03-18,2025-11-16 21:20:00,2025-11-16 21:35:00,Cloudy,Jam ,scooter ,Metropolitian ,210,Jewelry,12.099251698245435,21,Friday,15.0,0,0,0.057615484277359214
idum005389535,26,4.6,0.0,0.0,0.09,0.09,2022-03-31,2025-11-16 23:40:00,2025-11-16 23:55:00,Cloudy,Low ,motorcycle ,Other,100,Home,14.15280068944862,23,Thursday,15.0,0,0,0.1415280068944862
heyu310052161,37,4.8,12.970221,77.645396,13.030221,77.705396,2022-03-03,2025-11-16 19:15:00,2025-11-16 19:20:00,Sunny,Jam ,motorcycle ,Metropolitian ,105,Pet Supplies,9.315071060295129,19,Thursday,5.0,0,1,0.08871496247900122
dixp483214957,20,4.9,0.0,0.0,0.11,0.11,2022-04-06,2025-11-16 22:30:00,2025-11-16 22:35:00,Cloudy,Low ,scooter ,Metropolitian ,135,Jewelry,17.29786575291325,22,Wednesday,5.0,0,0,0.12813233891046852
qipx686080664,35,4.9,12.323994,76.626167,12.383994,76.686167,2022-03-19,2025-11-16 19:30:00,2025-11-16 19:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,240,Shoes,9.32660296123291,19,Saturday,5.0,1,1,0.03886084567180379
ecsr836754205,24,4.6,17.41233,78.449654,17.43233,78.469654,2022-03-15,2025-11-16 09:20:00,2025-11-16 09:35:00,Cloudy,Low ,scooter ,Urban ,55,Toys,3.0737721530635134,9,Tuesday,15.0,0,0,0.055886766419336605
rcau564985418,24,4.6,21.175975,72.795503,21.285975,72.905503,2022-03-08,2025-11-16 17:25:00,2025-11-16 17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,140,Toys,16.721157280760078,17,Tuesday,5.0,0,1,0.11943683771971485
zmgn330241155,39,4.8,13.064181,80.236442,13.194181,80.366442,2022-04-02,2025-11-16 19:20:00,2025-11-16 19:25:00,Stormy,Jam ,scooter ,Metropolitian ,145,Outdoors,20.177519993018986,19,Saturday,5.0,1,1,0.13915531029668265
eomb715337383,25,4.6,23.371292,85.327872,23.421292,85.377872,2022-03-15,2025-11-16 20:00:00,2025-11-16 20:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,Apparel,7.54636114298463,20,Tuesday,10.0,0,0,0.045735522078694725
fcod647026570,38,5.0,0.0,0.0,0.01,0.01,2022-02-17,2025-11-16 09:20:00,2025-11-16 09:30:00,Sunny,Low ,motorcycle ,Metropolitian ,110,Toys,1.5725337292863206,9,Thursday,10.0,0,0,0.014295761175330187
woms255223947,29,4.8,0.0,0.0,0.11,0.11,2022-02-18,2025-11-16 20:45:00,2025-11-16 20:55:00,Windy,Jam ,motorcycle ,Metropolitian ,125,Snacks,17.29786575291325,20,Friday,10.0,0,0,0.13838292602330599
cmhn693842198,20,4.7,17.433809,78.386744,17.503809,78.456744,2022-03-23,2025-11-16 22:30:00,2025-11-16 22:35:00,Stormy,Low ,motorcycle ,Metropolitian ,60,Clothing,10.756895455613957,22,Wednesday,5.0,0,0,0.1792815909268993
ovzh600026403,28,4.5,12.949934,77.699386,12.999934,77.749386,2022-03-01,2025-11-16 21:10:00,2025-11-16 21:15:00,Sunny,Jam ,scooter ,Urban ,95,Pet Supplies,7.762944133594471,21,Tuesday,5.0,0,0,0.08171520140625758
ythy451434486,21,4.7,23.232357,77.429989,23.312357,77.509989,2022-02-12,2025-11-16 19:00:00,2025-11-16 19:10:00,Fog,Medium ,scooter ,Metropolitian ,170,Cosmetics,12.079332168233103,19,Saturday,10.0,1,1,0.07105489510725355
gdpq310796424,29,4.8,19.12663,72.829976,19.25663,72.959976,2022-04-04,2025-11-16 21:50:00,2025-11-16 22:00:00,Windy,Jam ,scooter ,Metropolitian ,125,Apparel,19.88298786811295,21,Monday,10.0,0,0,0.15906390294490358
lvnl145765307,23,4.9,26.891191,75.802083,26.981191,75.892083,2022-03-23,2025-11-16 18:40:00,2025-11-16 18:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,85,Electronics,13.407092693002163,18,Wednesday,15.0,0,1,0.1577305022706137
ygsw761070951,31,4.7,18.51421,73.838429,18.55421,73.878429,2022-03-17,2025-11-16 16:35:00,2025-11-16 16:50:00,Sunny,Medium ,scooter ,Urban ,95,Sports,6.129183922935669,16,Thursday,15.0,0,1,0.06451772550458598
dwti690520443,28,4.3,11.006686,76.951736,11.016686,76.961736,2022-04-01,2025-11-16 09:45:00,2025-11-16 09:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,95,Pet Supplies,1.5581244322259453,9,Friday,5.0,0,0,0.016401309812904687
vipf328351562,32,4.5,21.173493,72.801953,21.193493,72.821953,2022-03-05,2025-11-16 08:40:00,2025-11-16 08:45:00,Fog,Low ,scooter ,Urban ,90,Snacks,3.0406653633174847,8,Saturday,5.0,1,0,0.03378517070352761
exfq594423953,23,4.5,22.75004,75.902847,22.78004,75.932847,2022-03-30,2025-11-16 18:30:00,2025-11-16 18:45:00,Fog,Medium ,scooter ,Metropolitian ,50,Kitchen,4.537571350180904,18,Wednesday,15.0,0,1,0.09075142700361807
qhrt912707968,26,4.2,18.536562,73.896485,18.616562,73.976485,2022-03-29,2025-11-16 21:35:00,2025-11-16 21:50:00,Fog,Jam ,motorcycle ,Urban ,165,Kitchen,12.256927745914059,21,Tuesday,15.0,0,0,0.07428441058129732
fyal835986643,32,4.6,15.546594,73.760431,15.606594,73.820431,2022-02-11,2025-11-16 19:20:00,2025-11-16 19:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,170,Sports,9.263556234288778,19,Friday,5.0,0,1,0.05449150726052222
cxog828223293,22,3.6,12.914264,77.6784,12.974264,77.7384,2022-03-15,2025-11-16 19:15:00,2025-11-16 19:30:00,Sunny,Jam ,motorcycle ,Urban ,40,Grocery,9.316091864518503,19,Tuesday,15.0,0,1,0.23290229661296258
jbzs021248443,36,4.8,22.75004,75.902847,22.78004,75.932847,2022-03-19,2025-11-16 21:15:00,2025-11-16 21:30:00,Sunny,Jam ,motorcycle ,Urban ,110,Skincare,4.537571350180904,21,Saturday,15.0,1,0,0.04125064863800822
gejw623978202,39,4.9,30.342509,78.061187,30.472509,78.191187,2022-02-14,2025-11-16 17:20:00,2025-11-16 17:30:00,Sandstorms,Medium ,scooter ,Metropolitian ,140,Cosmetics,19.08879397718324,17,Monday,10.0,0,1,0.1363485284084517
kwif674549989,27,4.8,12.986047,80.218114,13.026047,80.258114,2022-03-03,2025-11-16 15:55:00,2025-11-16 16:00:00,Fog,Medium ,motorcycle ,Metropolitian ,135,Snacks,6.209976450705045,15,Thursday,5.0,0,0,0.04599982556077811
rsxw736074944,29,4.6,12.323225,76.630028,12.433225,76.740028,2022-03-10,2025-11-16 21:10:00,2025-11-16 21:15:00,Windy,Jam ,scooter ,Metropolitian ,120,Books,17.09799694004491,21,Thursday,5.0,0,0,0.1424833078337076
javf026041125,32,5.0,12.906229,77.596791,12.996229,77.686791,2022-04-04,2025-11-16 17:50:00,2025-11-16 17:55:00,Sandstorms,Medium ,motorcycle ,Urban ,160,Toys,13.97394708077045,17,Monday,5.0,0,1,0.08733716925481531
bsre729188771,38,4.8,22.514119,88.362504,22.554119,88.402504,2022-02-11,2025-11-16 16:55:00,2025-11-16 17:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,170,Clothing,6.054776863332018,16,Friday,5.0,0,1,0.03561633449018834
orlf357408366,21,4.5,0.0,0.0,0.11,0.11,2022-02-18,2025-11-16 21:10:00,2025-11-16 21:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,135,Shoes,17.29786575291325,21,Friday,5.0,0,0,0.12813233891046852
kgyc714035529,26,4.7,12.316967,76.603067,12.396967,76.683067,2022-03-08,2025-11-16 20:20:00,2025-11-16 20:25:00,Stormy,Jam ,scooter ,Metropolitian ,145,Sports,12.435401342193384,20,Tuesday,5.0,0,0,0.08576138856685092
gobx618930976,34,4.7,12.979166,77.640709,13.019166,77.680709,2022-03-01,2025-11-16 16:30:00,2025-11-16 16:40:00,Fog,Medium ,motorcycle ,Metropolitian ,75,Apparel,6.2100603230883085,16,Tuesday,10.0,0,1,0.08280080430784412
ewhr067858425,31,4.8,0.0,0.0,0.06,0.06,2022-03-15,2025-11-16 20:30:00,2025-11-16 20:40:00,Sunny,Jam ,motorcycle ,Metropolitian ,125,Toys,9.435201537430713,20,Tuesday,10.0,0,0,0.0754816122994457
lncg067717683,28,4.6,18.546947,73.900626,18.596947,73.950626,2022-03-28,2025-11-16 23:25:00,2025-11-16 23:35:00,Fog,Low ,motorcycle ,Metropolitian ,95,Clothing,7.660678233235358,23,Monday,10.0,0,0,0.08063871824458271
xztj099397630,32,4.2,11.022298,76.998349,11.102298,77.078349,2022-03-23,2025-11-16 17:25:00,2025-11-16 17:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Pet Supplies,12.463941144205046,17,Wednesday,10.0,0,1,0.0673726548335408
sfec770284643,39,4.8,22.310526,73.170937,22.350526,73.210937,2022-03-03,2025-11-16 13:45:00,2025-11-16 13:50:00,Cloudy,High ,scooter ,Urban ,150,Pet Supplies,6.058870515565477,13,Thursday,5.0,0,0,0.04039247010376985
kpks866972719,25,4.7,12.323194,76.630583,12.403194,76.710583,2022-03-20,2025-11-16 21:25:00,2025-11-16 21:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,95,Apparel,12.435256735189474,21,Sunday,10.0,1,0,0.13089743931778394
sntj996322479,29,4.5,27.165108,78.015053,27.255108,78.105053,2022-02-16,2025-11-16 23:40:00,2025-11-16 23:45:00,Windy,Low ,motorcycle ,Other,60,Shoes,13.392612276663753,23,Wednesday,5.0,0,0,0.22321020461106256
weht210228587,26,4.5,11.000762,76.981876,11.130762,77.111876,2022-03-25,2025-11-16 23:30:00,2025-11-16 23:45:00,Stormy,Low ,scooter ,Metropolitian ,70,Skincare,20.253785359470154,23,Friday,15.0,0,0,0.2893397908495736
cvpw371001488,37,4.3,0.0,0.0,0.02,0.02,2022-03-21,2025-11-16 11:15:00,2025-11-16 11:25:00,Windy,High ,scooter ,Metropolitian ,165,Snacks,3.145067434621583,11,Monday,10.0,0,0,0.01906101475528232
nkod623379586,34,4.8,13.044694,80.26147,13.104694,80.32147,2022-04-03,2025-11-16 22:00:00,2025-11-16 22:05:00,Fog,Jam ,scooter ,Metropolitian ,145,Kitchen,9.313705947301067,22,Sunday,5.0,1,0,0.06423245480897287
yoxp174979386,28,4.8,12.914264,77.6784,12.964264,77.7284,2022-03-30,2025-11-16 17:45:00,2025-11-16 17:50:00,Stormy,Medium ,scooter ,Metropolitian ,130,Books,7.763485791200364,17,Wednesday,5.0,0,1,0.05971912147077203
rzeq243200052,25,4.5,17.450851,78.379347,17.480851,78.409347,2022-03-11,2025-11-16 20:25:00,2025-11-16 20:30:00,Stormy,Jam ,scooter ,Metropolitian ,105,Kitchen,4.61013388745304,20,Friday,5.0,0,0,0.043906037023362286
cxes540471486,21,4.7,11.008638,76.984311,11.048638,77.024311,2022-04-03,2025-11-16 14:55:00,2025-11-16 15:10:00,Fog,High ,scooter ,Metropolitian ,140,Snacks,6.232321450753127,14,Sunday,15.0,1,0,0.044516581791093766
wwve206217150,27,5.0,23.374989,85.335486,23.464989,85.425486,2022-03-23,2025-11-16 22:00:00,2025-11-16 22:10:00,Sunny,Jam ,motorcycle ,Metropolitian ,50,Sports,13.582337494193219,22,Wednesday,10.0,0,0,0.2716467498838644
omkk619660104,29,4.9,19.176269,72.836721,19.266269,72.926721,2022-03-04,2025-11-16 21:40:00,2025-11-16 21:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,95,Pet Supplies,13.763977224427299,21,Friday,5.0,0,0,0.14488397078344525
jdwo797901875,22,4.5,19.12663,72.829976,19.25663,72.959976,2022-03-31,2025-11-16 21:10:00,2025-11-16 21:20:00,Windy,Jam ,motorcycle ,Metropolitian ,85,Apparel,19.88298786811295,21,Thursday,10.0,0,0,0.23391750433074057
fequ232158325,29,4.9,12.323225,76.630028,12.383225,76.690028,2022-03-21,2025-11-16 23:40:00,2025-11-16 23:55:00,Sunny,Low ,scooter ,Metropolitian ,110,Electronics,9.326616348119142,23,Monday,15.0,0,0,0.08478742134653765
xisu844664310,23,5.0,11.022477,76.995667,11.152477,77.125667,2022-03-25,2025-11-16 17:30:00,2025-11-16 17:35:00,Stormy,Medium ,motorcycle ,Metropolitian ,145,Sports,20.253048125430862,17,Friday,5.0,0,1,0.1396761939684887
mowp417845863,37,4.5,23.359407,85.325055,23.369407,85.335055,2022-03-28,2025-11-16 10:25:00,2025-11-16 10:30:00,Windy,Low ,scooter ,Metropolitian ,140,Toys,1.509438315599533,10,Monday,5.0,0,0,0.010781702254282379
nhgg619886731,20,4.8,19.22384,72.841347,19.33384,72.951347,2022-03-02,2025-11-16 23:55:00,2025-11-16 00:05:00,Cloudy,Low ,motorcycle ,Metropolitian ,115,Toys,16.81985660809769,23,Wednesday,-1430.0,0,0,0.14625962267911036
bevi793692386,31,4.8,19.876428,75.364792,19.946428,75.434792,2022-02-16,2025-11-16 23:30:00,2025-11-16 23:40:00,Windy,Low ,motorcycle ,Metropolitian ,115,Books,10.683783113047943,23,Wednesday,10.0,0,0,0.09290246185259081
zcyg253041877,37,4.6,12.98041,77.640489,13.11041,77.770489,2022-03-10,2025-11-16 22:30:00,2025-11-16 22:45:00,Cloudy,Low ,scooter ,Metropolitian ,140,Outdoors,20.18085916835192,22,Thursday,15.0,0,0,0.14414899405965656
tpiq906522624,37,4.5,17.41233,78.449654,17.52233,78.559654,2022-03-29,2025-11-16 20:35:00,2025-11-16 20:45:00,Windy,Jam ,motorcycle ,Metropolitian ,195,Toys,16.903757254525896,20,Tuesday,10.0,0,0,0.08668593463859434
mofn415990816,29,4.9,30.372202,78.077151,30.512202,78.217151,2022-02-12,2025-11-16 20:40:00,2025-11-16 20:45:00,Windy,Jam ,motorcycle ,Other,90,Shoes,20.554044808543495,20,Saturday,5.0,1,0,0.22837827565048327
gfdb680914770,32,4.5,22.761226,75.887522,22.871226,75.997522,2022-04-04,2025-11-16 21:00:00,2025-11-16 21:15:00,Windy,Jam ,scooter ,Urban ,140,Clothing,16.634890709262812,21,Monday,15.0,0,0,0.11882064792330581
mxpi527488740,26,4.5,30.328174,78.049117,30.388174,78.109117,2022-02-17,2025-11-16 21:30:00,2025-11-16 21:40:00,Fog,Jam ,motorcycle ,Metropolitian ,115,Books,8.81211195037857,21,Thursday,10.0,0,0,0.07662706043807452
xsde850901013,36,4.6,26.766536,75.837333,26.856536,75.927333,2022-03-27,2025-11-16 20:25:00,2025-11-16 20:35:00,Sunny,Jam ,scooter ,Metropolitian ,105,Home,13.413644078076189,20,Sunday,10.0,1,0,0.12774899121977323
bbkv010349789,27,4.6,22.310329,73.169083,22.350329,73.209083,2022-03-13,2025-11-16 15:10:00,2025-11-16 15:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,22,Grocery,6.058874461145101,15,Sunday,5.0,1,0,0.2754033845975046
wuel145778470,29,4.0,13.054347,80.257221,13.134347,80.337221,2022-04-02,2025-11-16 17:35:00,2025-11-16 17:50:00,Fog,Medium ,scooter ,Metropolitian ,170,Toys,12.41779235161686,17,Saturday,15.0,1,1,0.07304583736245213
etbn488415375,39,4.6,22.75004,75.902847,22.77004,75.922847,2022-03-05,2025-11-16 10:55:00,2025-11-16 11:05:00,Fog,Low ,scooter ,Metropolitian ,95,Clothing,3.025098484224585,10,Saturday,10.0,1,0,0.03184314193920616
qqik896233898,28,4.8,18.592718,73.773572,18.672718,73.853572,2022-03-10,2025-11-16 18:15:00,2025-11-16 18:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,210,Pet Supplies,12.255014344808073,18,Thursday,15.0,0,1,0.05835721116575273
mtgw243017169,27,5.0,11.024839,77.007003,11.084839,77.067003,2022-03-15,2025-11-16 20:30:00,2025-11-16 20:35:00,Sunny,Jam ,scooter ,Urban ,60,Electronics,9.348072739622447,20,Tuesday,5.0,0,0,0.15580121232704078
rstp317638501,37,4.1,19.12663,72.829976,19.20663,72.909976,2022-03-04,2025-11-16 21:00:00,2025-11-16 21:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,200,Clothing,12.236561539555195,21,Friday,15.0,0,0,0.061182807697775975
vlii637712843,30,5.0,17.455894,78.375467,17.535894,78.455467,2022-03-18,2025-11-16 23:50:00,2025-11-16 00:05:00,Fog,Low ,motorcycle ,Metropolitian ,215,Electronics,12.292722741488804,23,Friday,-1425.0,0,0,0.05717545461157583
croz005744994,31,4.9,23.416792,85.316842,23.466792,85.366842,2022-03-21,2025-11-16 23:20:00,2025-11-16 23:30:00,Sunny,Low ,scooter ,Metropolitian ,90,Snacks,7.54517470499338,23,Monday,10.0,0,0,0.08383527449992645
huuc961682498,21,4.8,12.323194,76.630583,12.363194,76.670583,2022-04-01,2025-11-16 15:15:00,2025-11-16 15:20:00,Windy,Medium ,motorcycle ,Metropolitian ,110,Sports,6.21786068914486,15,Friday,5.0,0,0,0.05652600626495328
vgqc762446457,39,3.8,12.304569,76.643622,12.394569,76.733622,2022-03-02,2025-11-16 20:35:00,2025-11-16 20:50:00,Windy,Jam ,motorcycle ,Metropolitian ,190,Books,13.990019508058005,20,Wednesday,15.0,0,0,0.07363168162135791
pjhl884701244,35,4.8,12.914264,77.6784,12.944264,77.7084,2022-03-21,2025-11-16 18:25:00,2025-11-16 18:40:00,Cloudy,Medium ,scooter ,Metropolitian ,95,Snacks,4.658182488300042,18,Monday,15.0,0,1,0.04903349987684255
rhet969238773,20,4.9,17.458998,78.500366,17.548998,78.590366,2022-03-10,2025-11-16 17:25:00,2025-11-16 17:40:00,Windy,Medium ,motorcycle ,Metropolitian ,165,Clothing,13.82901912445418,17,Thursday,15.0,0,1,0.08381223711790411
oyej500695754,33,4.6,0.0,0.0,0.03,0.03,2022-02-17,2025-11-16 22:40:00,2025-11-16 22:55:00,Stormy,Low ,scooter ,Metropolitian ,24,Grocery,4.717601092054723,22,Thursday,15.0,0,0,0.1965667121689468
cgfq955355819,26,4.6,13.026286,80.275235,13.096286,80.345235,2022-03-25,2025-11-16 19:30:00,2025-11-16 19:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,10.866277542559258,19,Friday,5.0,0,1,0.05572450021825261
zras966938511,24,4.1,21.186438,72.794115,21.316438,72.924115,2022-03-12,2025-11-16 21:30:00,2025-11-16 21:35:00,Fog,Jam ,scooter ,Metropolitian ,155,Outdoors,19.760091519674855,21,Saturday,5.0,1,0,0.12748446141725714
uaxw104762623,37,5.0,26.846156,75.8023,26.916156,75.8723,2022-04-06,2025-11-16 21:25:00,2025-11-16 21:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,150,Skincare,10.429991108601625,21,Wednesday,5.0,0,0,0.06953327405734416
aikq700476473,23,4.8,22.533662,88.366217,22.563662,88.396217,2022-02-15,2025-11-16 23:30:00,2025-11-16 23:45:00,Windy,Low ,scooter ,Metropolitian ,50,Clothing,4.540862448362204,23,Tuesday,15.0,0,0,0.09081724896724408
ntgz471460214,37,3.9,12.975996,80.221898,13.045996,80.291898,2022-03-06,2025-11-16 21:55:00,2025-11-16 22:10:00,Stormy,Jam ,scooter ,Metropolitian ,185,Home,10.867352908691045,21,Sunday,15.0,1,0,0.058742448155086724
ouny260570461,36,4.9,18.554382,73.798206,18.564382,73.808206,2022-04-05,2025-11-16 09:15:00,2025-11-16 09:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,115,Clothing,1.5321890925572603,9,Tuesday,10.0,0,0,0.013323383413541395
gbfl400867171,36,4.6,18.554382,73.798206,18.564382,73.808206,2022-03-07,2025-11-16 11:00:00,2025-11-16 11:10:00,Cloudy,Low ,scooter ,Metropolitian ,95,Snacks,1.5321890925572603,11,Monday,10.0,0,0,0.016128306237444847
outw576225591,31,4.6,26.90294,75.793007,26.98294,75.873007,2022-04-06,2025-11-16 22:40:00,2025-11-16 22:50:00,Cloudy,Low ,scooter ,Metropolitian ,135,Pet Supplies,11.917100051488175,22,Wednesday,10.0,0,0,0.08827481519620871
jbij329128862,30,3.9,13.064181,80.236442,13.194181,80.366442,2022-03-06,2025-11-16 18:45:00,2025-11-16 19:00:00,Stormy,Medium ,scooter ,Metropolitian ,170,Skincare,20.177519993018986,18,Sunday,15.0,1,1,0.11869129407658227
kxkp034410423,25,4.9,22.761226,75.887522,22.801226,75.927522,2022-03-09,2025-11-16 14:25:00,2025-11-16 14:35:00,Sandstorms,High ,motorcycle ,Other,90,Skincare,6.049765396707846,14,Wednesday,10.0,0,0,0.06721961551897607
blkh026373318,26,4.9,25.454648,81.834502,25.484648,81.864502,2022-02-17,2025-11-16 17:55:00,2025-11-16 18:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,110,Pet Supplies,4.494207464001916,17,Thursday,5.0,0,1,0.04085643149092651
lrhe316879463,38,4.2,13.054347,80.257221,13.124347,80.327221,2022-03-18,2025-11-16 22:50:00,2025-11-16 22:55:00,Fog,Low ,motorcycle ,Metropolitian ,200,Electronics,10.865675782879832,22,Friday,5.0,0,0,0.05432837891439916
qokm979287435,37,4.8,11.000762,76.981876,11.010762,76.991876,2022-03-24,2025-11-16 09:25:00,2025-11-16 09:30:00,Stormy,Low ,motorcycle ,Metropolitian ,125,Toys,1.5581398113181721,9,Thursday,5.0,0,0,0.012465118490545378
amej768823025,27,4.7,15.49395,73.827423,15.52395,73.857423,2022-02-17,2025-11-16 17:15:00,2025-11-16 17:20:00,Fog,Medium ,scooter ,Urban ,75,Clothing,4.63251040654604,17,Thursday,5.0,0,1,0.06176680542061387
oigr966956316,25,4.6,17.483216,78.552111,17.533216,78.602111,2022-03-03,2025-11-16 17:25:00,2025-11-16 17:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,Snacks,7.682703792667152,17,Thursday,15.0,0,1,0.09603379740833941
ajut665204298,30,4.5,11.024839,77.007003,11.134839,77.117003,2022-03-10,2025-11-16 17:35:00,2025-11-16 17:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,135,Apparel,17.137414711879458,17,Thursday,5.0,0,1,0.12694381268058857
ppqa445692289,32,4.6,27.159795,78.04299,27.299795,78.18299,2022-02-12,2025-11-16 19:00:00,2025-11-16 19:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,225,Shoes,20.831323891911687,19,Saturday,5.0,1,1,0.09258366174182972
lzkf441061840,32,4.8,26.921411,75.793604,26.951411,75.823604,2022-04-05,2025-11-16 22:10:00,2025-11-16 22:15:00,Fog,Low ,motorcycle ,Urban ,145,Apparel,4.4690273945058,22,Tuesday,5.0,0,0,0.03082087858279862
vcgc807776907,28,4.8,26.90519,75.810753,26.96519,75.870753,2022-03-09,2025-11-16 19:30:00,2025-11-16 19:35:00,Fog,Jam ,scooter ,Metropolitian ,130,Kitchen,8.938097379310701,19,Wednesday,5.0,0,1,0.06875459522546692
gtns166966307,24,4.8,26.914142,75.805704,26.974142,75.865704,2022-03-03,2025-11-16 17:45:00,2025-11-16 17:55:00,Fog,Medium ,van,Urban ,65,Skincare,8.937783115634607,17,Thursday,10.0,0,1,0.13750435562514782
